Nombre,EjeMayor,PeriodoDias,Excentricidad
KOI_2408.01,0.4,94.2899,0
KOI_2409.01,0.013,0.5773752,0
KOI_2410.01,0.649,186.654,0
KOI_2682.01,0.082,8.531613,0
KOI_2683.01,0.482,126.44616,0
KOI_2686.01,0.608,211.03814,0
KOI_2687.01,0.029,1.7168333,0
KOI_2687.02,0.082,8.167335,0
KOI_2688.01,0.036,5.4247468,0
KOI_2689.01,0.597,165.34458,0
KOI_2690.01,0.044,3.6069424,0
KOI_197.01,0.118,17.2762904,0
KOI_1808.01,0.406,89.19284,0
KOI_1812.01,0.018,0.80526304,0
KOI_1813.01,0.084,9.767805,0
KOI_1814.01,0.132,14.80012,0
KOI_1815.01,0.037,3.1268651,0
KOI_198.01,0.393,87.241243,0
KOI_1816.01,0.086,10.240605,0
KOI_1818.01,0.125,16.877342,0
KOI_1819.01,0.099,12.057086,0
KOI_1822.01,0.58,150.8811,0
KOI_1825.01,0.108,13.522604,0
KOI_2093.01,0.073,6.78354,0
KOI_2094.01,0.222,42.42548,0
KOI_2095.01,0.025,1.434779,0
KOI_2096.01,0.081,9.76283,0
KOI_2097.01,0.306,58.6003,0
KOI_2098.01,0.178,25.08272,0
KOI_2099.01,0.368,78.0971,0
KOI_2100.01,0.052,4.271024,0
KOI_2101.01,0.033,2.892219,0
KOI_2102.01,0.597,187.7465,0
KOI_2103.01,0.036,2.543066,0
KOI_2104.01,0.033,2.168446,0
KOI_2105.01,0.07,6.421928,0
KOI_2106.01,0.088,9.7538,0
KOI_2107.01,0.357,81.317,0
KOI_2108.01,0.274,51.3292,0
KOI_2109.01,0.149,19.79243,0
KOI_2410.02,0.389,86.5932,0
KOI_2411.01,0.102,11.96712,0
KOI_2415.01,0.06,5.25408,0
KOI_2416.01,0.064,5.90577,0
KOI_2417.01,0.224,47.7087,0
KOI_2418.01,0.313,86.8299,0
KOI_2419.01,0.093,9.95699,0
KOI_2420.01,0.093,10.41729,0
KOI_2421.01,0.03,2.270395,0
KOI_2422.01,0.164,26.78372,0
KOI_2423.01,0.264,45.1257,0
KOI_2424.01,0.093,11.93999,0
KOI_2426.01,0.049,4.160693,0
KOI_2691.01,0.363,97.4553,0
KOI_2693.03,0.061,6.834378,0
KOI_2694.01,0.015,0.8433802,0
KOI_2694.02,0.06,6.566075,0
KOI_2696.01,0.465,96.45752,0
KOI_2696.02,0.278,44.56445,0
KOI_2698.01,0.385,87.97294,0
KOI_1826.01,0.52,134.2519,0
KOI_199.01,0.045,3.26869482,0
KOI_1828.01,0.404,99.7469,0
KOI_1829.01,0.148,22.84145,0
KOI_1830.01,0.1,13.227123,0
KOI_1831.03,0.196,34.2069,0
KOI_1831.04,0.108,13.97925,0
KOI_1833.01,0.04,3.692988,0
KOI_1837.01,0.191,34.17325,0
KOI_1838.01,0.111,16.736955,0
KOI_1839.01,0.089,9.590633,0
KOI_1840.01,0.073,7.039324,0
KOI_2110.01,0.061,5.037282,0
KOI_2113.01,0.122,15.94274,0
KOI_2113.02,0.103,12.33108,0
KOI_2114.01,0.044,4.421539,0
KOI_2115.01,0.122,15.72584,0
KOI_2116.01,0.024,1.2527398,0
KOI_2117.01,0.094,13.36011,0
KOI_2119.01,0.012,0.5710391,0
KOI_2120.01,0.081,8.77406,0
KOI_2121.01,0.052,4.510142,0
KOI_2122.01,0.217,37.64617,0
KOI_2123.01,0.189,29.4556,0
KOI_2124.01,0.199,42.33711,0
KOI_2125.01,0.166,23.35986,0
KOI_2126.01,0.082,9.69323,0
KOI_2128.01,0.161,24.25996,0
KOI_2129.01,0.085,8.79631,0
KOI_2430.01,0.092,10.21517,0
KOI_2432.01,0.185,31.05745,0
KOI_2436.01,0.352,84.5731,0
KOI_2437.01,0.052,4.147653,0
KOI_2439.01,0.06,5.19119,0
KOI_2440.01,0.054,4.866591,0
KOI_2444.01,0.132,18.55269,0
KOI_2699.01,0.013,0.5688763,0
KOI_2700.01,0.016,0.9100229,0
KOI_2703.01,0.599,213.2567,0
KOI_2704.01,0.033,4.871229,0
KOI_2704.02,0.024,2.984151,0
KOI_2705.01,0.024,2.8867627,0
KOI_2706.01,0.045,3.0975887,0
KOI_1841.01,0.243,49.60805,0
KOI_1842.01,0.122,16.841896,0
KOI_1843.01,0.041,4.194525,0
KOI_1843.02,0.054,6.356006,0
KOI_1845.01,0.027,1.9703213,0
KOI_1845.02,0.051,5.058228,0
KOI_1847.01,0.163,26.85336,0
KOI_1848.01,0.275,49.62473,0
KOI_1849.01,0.074,8.088034,0
KOI_1850.01,0.101,11.551282,0
KOI_1851.01,0.054,4.469763,0
KOI_1852.01,0.124,15.77378,0
KOI_201.01,0.052,4.2253846,0
KOI_1853.01,0.31,60.08556,0
KOI_1854.01,0.232,43.03252,0
KOI_1856.01,0.245,46.29494,0
KOI_1857.01,0.388,88.64578,0
KOI_1858.01,0.45,116.33223,0
KOI_1858.02,0.368,86.0477,0
KOI_2130.01,0.106,16.85481,0
KOI_2131.01,0.125,14.36274,0
KOI_2132.01,0.321,69.8941,0
KOI_2133.01,0.076,6.24658,0
KOI_2134.01,0.23,42.3002,0
KOI_225.01,0.018,0.83859769,0
KOI_2137.01,0.115,14.97441,0
KOI_2138.01,0.21,23.55539,0
KOI_2140.01,0.232,41.6981,0
KOI_2143.01,0.054,4.790278,0
KOI_2144.01,0.217,38.66952,0
KOI_2145.01,0.081,8.32649,0
KOI_2146.01,0.036,2.949017,0
KOI_226.01,0.075,8.308485,0
KOI_2445.01,0.259,47.3635,0
KOI_2448.01,0.109,13.62793,0
KOI_2449.01,0.281,53.357,0
KOI_2450.01,0.126,16.83192,0
KOI_2451.01,0.102,13.37522,0
KOI_2453.01,0.02,1.530552,0
KOI_245.04,0.246,51.2069,0
KOI_2457.01,0.052,3.704297,0
KOI_2458.01,0.049,4.354075,0
KOI_2460.01,0.085,11.32306,0
KOI_2461.01,0.111,13.71206,0
KOI_2462.01,0.106,12.14664,0
KOI_2463.01,0.076,7.46728,0
KOI_2708.01,0.016,0.8683865,0
KOI_2712.01,0.08,7.507877,0
KOI_2715.01,0.082,11.128312,0
KOI_2715.02,0.028,2.226494,0
KOI_1860.01,0.069,6.319439,0
KOI_1860.02,0.107,12.20942,0
KOI_1860.03,0.042,3.076508,0
KOI_1861.01,0.136,17.50439,0
KOI_1862.01,0.283,56.435,0
KOI_1863.01,0.211,33.78882,0
KOI_1864.01,0.045,3.21515,0
KOI_1866.01,0.442,105.308,0
KOI_1868.01,0.11,17.760669,0
KOI_1870.01,0.071,7.964294,0
KOI_1871.01,0.346,92.725,0
KOI_1872.01,0.184,30.52309,0
KOI_1873.01,0.344,71.3101,0
KOI_1875.01,0.091,9.917215,0
KOI_2149.01,0.115,13.15127,0
KOI_2150.01,0.137,18.50687,0
KOI_2152.01,0.232,42.19301,0
KOI_2154.01,0.101,11.92957,0
KOI_227.01,0.118,17.660113,0
KOI_2155.01,0.05,4.33946,0
KOI_2156.01,0.032,2.852375,0
KOI_2158.01,0.052,4.562143,0
KOI_2159.01,0.075,7.596769,0
KOI_2160.01,0.132,17.67089,0
KOI_2160.02,0.12,15.40877,0
KOI_2162.01,0.458,108.593,0
KOI_2164.01,0.056,5.123338,0
KOI_2166.01,0.294,61.61929,0
KOI_2167.01,0.17,24.34003,0
KOI_2467.01,0.058,5.056739,0
KOI_2468.01,0.168,24.33556,0
KOI_2469.01,0.448,131.1897,0
KOI_2470.01,0.032,2.174946,0
KOI_2471.01,0.162,25.88898,0
KOI_2472.01,0.038,2.60755,0
KOI_2474.01,0.597,176.8304,0
KOI_2477.01,0.113,14.02625,0
KOI_2479.01,0.168,25.54004,0
KOI_2481.01,0.25,33.8476,0
KOI_2482.01,0.245,45.0887,0
KOI_2483.01,0.113,15.05417,0
KOI_2484.01,0.332,68.8881,0
KOI_2715.03,0.053,5.720856,0
KOI_2716.01,0.019,0.9628682,0
KOI_2716.02,0.067,6.460056,0
KOI_2717.01,0.02,0.9299076,0
KOI_2719.01,0.044,4.115847,0
KOI_2720.01,0.07,6.571477,0
KOI_2721.01,0.201,33.87854,0
KOI_1876.01,0.316,82.53186,0
KOI_1877.01,0.141,20.1602,0
KOI_1878.01,0.24,40.80953,0
KOI_1879.01,0.132,22.08515,0
KOI_1880.01,0.018,1.1511671,0
KOI_1881.01,0.167,28.26681,0
KOI_1882.01,0.048,3.770567,0
KOI_1883.01,0.04,2.70729,0
KOI_1884.01,0.156,23.12004,0
KOI_1884.02,0.055,4.775041,0
KOI_1885.01,0.063,5.653717,0
KOI_1886.01,0.071,5.991849,0
KOI_1889.01,0.114,14.3052,0
KOI_1889.02,0.085,9.18186,0
KOI_205.01,0.093,11.7201189,0
KOI_1890.01,0.055,4.336491,0
KOI_2167.02,0.074,6.95756,0
KOI_2169.01,0.057,5.453,0
KOI_2169.02,0.04,3.266606,0
KOI_2169.03,0.048,4.272354,0
KOI_2169.04,0.031,2.192589,0
KOI_2171.01,0.046,3.532292,0
KOI_2172.01,0.091,10.440887,0
KOI_2174.01,0.059,6.693196,0
KOI_2174.02,0.171,33.13733,0
KOI_2174.03,0.065,7.7251,0
KOI_2177.01,0.294,62.8908,0
KOI_2180.01,0.098,11.5556,0
KOI_2485.01,0.083,9.99124,0
KOI_2486.01,0.054,4.267969,0
KOI_2487.01,0.221,36.2929,0
KOI_247.01,0.091,13.815058,0
KOI_2488.01,0.111,12.41301,0
KOI_2489.01,0.048,3.92458,0
KOI_2490.01,0.091,11.60658,0
KOI_2491.01,0.037,2.668362,0
KOI_2492.01,0.02,0.984938,0
KOI_2493.01,0.014,0.6630983,0
KOI_2494.01,0.141,19.1185,0
KOI_2497.01,0.235,48.4308,0
KOI_2503.01,0.115,14.82022,0
KOI_2723.01,0.03,1.9527091,0
KOI_2729.01,0.121,14.88811,0
KOI_2730.01,0.054,4.521577,0
KOI_1892.01,0.302,62.56259,0
KOI_1893.01,0.047,3.554901,0
KOI_1894.01,0.077,5.288016,0
KOI_1897.01,0.307,59.77049,0
KOI_206.01,0.06,5.3340867,0
KOI_1898.01,0.069,6.498013,0
KOI_1899.01,0.149,19.76191,0
KOI_1900.01,0.05,5.18498,0
KOI_1901.01,0.388,85.6539,0
KOI_1902.01,0.424,137.86475,0
KOI_1904.01,0.102,12.439517,0
KOI_1906.01,0.079,8.71042,0
KOI_1907.01,0.081,11.350106,0
KOI_208.01,0.042,3.0038752,0
KOI_2181.01,0.101,12.28859,0
KOI_2182.01,0.128,17.13271,0
KOI_2185.01,0.35,76.9611,0
KOI_2186.01,0.115,14.9802,0
KOI_2188.02,0.072,6.74391,0
KOI_2189.01,0.199,33.35816,0
KOI_2191.01,0.068,8.847813,0
KOI_2193.01,0.03,2.361718,0
KOI_2200.01,0.041,3.170598,0
KOI_2201.01,0.474,116.5269,0
KOI_2202.01,0.016,0.8131804,0
KOI_2204.01,0.104,10.86084,0
KOI_2205.01,0.156,24.08638,0
KOI_2206.01,0.03,1.834225,0
KOI_2208.01,0.033,2.344547,0
KOI_2504.01,0.147,20.49013,0
KOI_2506.01,0.134,17.35848,0
KOI_2507.01,0.1,11.12956,0
KOI_2508.01,0.07,7.103958,0
KOI_2509.01,0.05,4.551433,0
KOI_2512.01,0.12,15.92093,0
KOI_2513.01,0.146,19.00545,0
KOI_2516.01,0.038,2.810324,0
KOI_2517.01,0.019,0.96852,0
KOI_2519.01,0.048,4.790924,0
KOI_2520.01,0.06,6.494474,0
KOI_2521.01,0.176,28.4752,0
KOI_2521.02,0.054,4.86643,0
KOI_2733.01,0.055,5.620047,0
KOI_2734.01,0.047,3.825904,0
KOI_2735.01,0.012,0.5588406,0
KOI_2736.01,0.074,9.336445,0
KOI_2739.01,0.088,10.107674,0
KOI_2739.02,0.07,7.095693,0
KOI_2743.01,0.099,11.874578,0
KOI_1910.01,0.191,34.26749,0
KOI_1911.01,0.059,5.753201,0
KOI_1913.01,0.058,5.508576,0
KOI_1914.01,0.135,18.93094,0
KOI_1917.01,0.22,35.01198,0
KOI_1920.01,0.123,16.571152,0
KOI_1921.01,0.135,16.0049,0
KOI_1922.01,0.031,1.954541,0
KOI_1922.02,0.122,15.0952,0
KOI_1923.01,0.071,7.234049,0
KOI_1925.01,0.316,68.95803,0
KOI_3119.01,0.025,2.184438,0
KOI_3120.01,0.052,4.135906,0
KOI_3122.01,0.084,8.05334,0
KOI_3123.01,0.124,15.23128,0
KOI_3125.01,0.057,4.453434,0
KOI_3127.01,0.092,9.70542,0
KOI_3128.01,0.148,21.23599,0
KOI_3130.01,0.108,14.86398,0
KOI_3130.02,0.057,5.652507,0
KOI_439.01,0.029,1.90221,0
KOI_442.03,0.072,7.025763,0
KOI_443.01,0.126,16.217504,0
KOI_444.01,0.101,11.722936,0
KOI_584.03,0.066,6.47052,0
KOI_585.01,0.046,3.72218,0
KOI_586.01,0.124,15.77955,0
KOI_587.01,0.105,14.034832,0
KOI_588.01,0.081,10.355742,0
KOI_94.01,0.168,22.343001,0
KOI_592.01,0.231,39.75062,0
KOI_593.01,0.092,9.997624,0
KOI_593.02,0.398,90.41119,0
KOI_593.03,0.171,25.53327,0
KOI_2935.01,0.19,27.88011,0
KOI_2936.01,0.067,6.480178,0
KOI_2942.01,0.112,13.84293,0
KOI_2942.02,0.163,24.27684,0
KOI_2945.01,0.142,19.94738,0
KOI_2946.01,0.121,15.14112,0
KOI_2948.01,0.098,11.39153,0
KOI_2949.01,0.097,10.17438,0
KOI_2951.01,0.035,2.443564,0
KOI_3131.01,0.096,10.92944,0
KOI_3136.01,0.032,2.391612,0
KOI_3140.01,0.052,5.688814,0
KOI_3141.01,0.033,2.319426,0
KOI_3142.01,0.189,27.94325,0
KOI_3144.01,0.062,8.07392,0
KOI_3145.01,0.048,4.536993,0
KOI_3145.02,0.017,0.9773142,0
KOI_3146.01,0.226,39.85925,0
KOI_3147.01,0.224,39.44131,0
KOI_449.01,0.82,252.07751,0
KOI_452.01,0.048,3.70597,0
KOI_454.01,0.172,29.0078,0
KOI_458.01,0.274,53.71798,0
KOI_596.01,0.022,1.6826933,0
KOI_94.02,0.101,10.423707,0
KOI_599.01,0.069,6.454518,0
KOI_600.01,0.047,3.595736,0
KOI_601.01,0.062,5.404283,0
KOI_601.02,0.103,11.678907,0
KOI_601.03,0.023,1.2084485,0
KOI_602.01,0.112,12.91384,0
KOI_2956.01,0.054,3.937713,0
KOI_2958.01,0.205,31.60854,0
KOI_2959.01,0.11,16.15609,0
KOI_279.01,0.193,28.454899,0
KOI_2961.01,0.053,3.784706,0
KOI_2962.01,0.034,2.172927,0
KOI_2963.01,0.14,18.22077,0
KOI_2963.02,0.077,7.350986,0
KOI_2964.01,0.255,47.44949,0
KOI_288.01,0.104,10.275394,0
KOI_289.01,0.175,26.62942,0
KOI_289.02,0.854,296.6371,0
KOI_294.01,0.212,34.43576,0
KOI_296.01,0.187,28.86231,0
KOI_297.01,0.065,5.651838,0
KOI_75.01,0.47,105.88531,0
KOI_460.01,0.125,17.587568,0
KOI_463.01,0.108,18.477659,0
KOI_464.01,0.279,58.36209,0
KOI_464.02,0.057,5.350193,0
KOI_466.01,0.089,9.391038,0
KOI_467.01,0.133,18.009297,0
KOI_468.01,0.141,22.184312,0
KOI_76.01,0.408,77.47848,0
KOI_469.01,0.096,10.32908,0
KOI_470.01,0.046,3.7508299,0
KOI_94.03,0.305,54.31993,0
KOI_605.01,0.032,2.6281053,0
KOI_605.02,0.05,5.065356,0
KOI_607.01,0.064,5.8939913,0
KOI_610.01,0.096,14.282318,0
KOI_611.01,0.045,3.251658,0
KOI_94.04,0.051,3.743245,0
KOI_2967.01,0.219,37.30304,0
KOI_2968.01,0.098,10.164295,0
KOI_279.02,0.128,15.413121,0
KOI_2970.01,0.059,4.820551,0
KOI_2971.01,0.068,6.095883,0
KOI_2972.01,0.112,13.25163,0
KOI_2975.01,0.621,175.3313,0
KOI_2976.01,0.145,21.613185,0
KOI_298.01,0.144,19.96359,0
KOI_298.02,0.292,57.38425,0
KOI_302.01,0.187,24.854687,0
KOI_303.01,0.294,60.9292,0
KOI_304.01,0.086,8.51205,0
KOI_304.02,0.065,5.51835,0
KOI_306.01,0.161,24.307983,0
KOI_307.01,0.149,19.67423,0
KOI_46.01,0.047,3.4876878,0
KOI_473.01,0.103,12.706784,0
KOI_474.03,0.427,94.878,0
KOI_476.01,0.125,18.42787,0
KOI_477.01,0.115,16.54301,0
KOI_478.01,0.078,11.023423,0
KOI_614.01,0.108,12.874686,0
KOI_617.01,0.218,37.865195,0
KOI_618.01,0.082,9.070808,0
KOI_620.02,0.51,130.1831,0
KOI_622.01,0.524,155.0429,0
KOI_2977.01,0.04,2.788149,0
KOI_2977.02,0.052,4.138284,0
KOI_280.01,0.101,11.872914,0
KOI_2980.01,0.028,1.638626,0
KOI_2981.01,0.083,9.066878,0
KOI_2982.01,0.047,4.022294,0
KOI_2984.01,0.101,11.4556,0
KOI_307.02,0.061,5.211058,0
KOI_308.01,0.227,35.59743,0
KOI_314.01,0.091,13.781052,0
KOI_314.02,0.128,23.089447,0
KOI_315.01,0.188,35.58944,0
KOI_316.03,0.076,7.305685,0
KOI_479.01,0.204,34.18896,0
KOI_480.01,0.049,4.301671,0
KOI_481.02,0.025,1.554001,0
KOI_483.01,0.054,4.798625,0
KOI_484.01,0.123,17.205222,0
KOI_486.01,0.155,22.18339,0
KOI_487.01,0.074,7.658774,0
KOI_488.01,0.085,9.379012,0
KOI_635.01,0.135,16.71979,0
KOI_639.01,0.142,17.97988,0
KOI_640.01,0.185,30.99644,0
KOI_100.01,0.11,9.966447,0
KOI_641.01,0.098,14.85176,0
KOI_645.01,0.088,8.503406,0
KOI_645.02,0.175,23.78362,0
KOI_2989.01,0.064,6.33127,0
KOI_2990.01,0.1,11.19948,0
KOI_42.01,0.141,17.834381,0
KOI_281.01,0.153,19.55663,0
KOI_2992.01,0.306,82.659,0
KOI_2994.01,0.03,2.033876,0
KOI_2995.01,0.061,5.194928,0
KOI_2996.01,0.119,15.93134,0
KOI_2998.01,0.181,28.22737,0
KOI_317.01,0.173,22.20792,0
KOI_318.01,0.247,38.58336,0
KOI_319.01,0.269,46.15159,0
KOI_5.01,0.058,4.7803287,0
KOI_323.01,0.063,5.835973,0
KOI_326.01,0.105,8.973505,0
KOI_326.02,0.555,108.5277,0
KOI_490.02,0.854,341,0
KOI_490.04,0.137,21.80428,0
KOI_492.01,0.177,29.9115,0
KOI_494.01,0.157,25.69597,0
KOI_496.01,0.025,1.6168863,0
KOI_499.01,0.082,9.668464,0
KOI_102.02,0.052,4.068545,0
KOI_659.01,0.174,23.20581,0
KOI_660.01,0.063,6.079629,0
KOI_662.01,0.094,10.214019,0
KOI_103.01,0.115,14.910755,0
KOI_282.01,0.176,27.508682,0
KOI_3004.01,0.149,20.07113,0
KOI_3007.01,0.098,11.191773,0
KOI_3008.01,0.042,2.997905,0
KOI_3010.01,0.25,60.8713,0
KOI_3013.01,0.047,3.765615,0
KOI_49.01,0.083,8.313759,0
KOI_330.01,0.079,7.974157,0
KOI_330.02,0.03,1.888971,0
KOI_331.01,0.139,18.68421,0
KOI_332.01,0.063,5.45851,0
KOI_333.01,0.117,13.285388,0
KOI_337.01,0.145,19.78302,0
KOI_51.01,0.056,10.4311627,0
KOI_500.01,0.065,7.053439,0
KOI_500.05,0.017,0.9867679,0
KOI_501.01,0.163,24.79513,0
KOI_503.01,0.067,8.22248,0
KOI_504.01,0.225,40.60709,0
KOI_624.03,0.023,1.3118451,0
KOI_625.01,0.255,38.13819,0
KOI_626.01,0.121,14.586675,0
KOI_626.02,0.081,8.02901,0
KOI_627.01,0.082,7.751908,0
KOI_627.02,0.054,4.165471,0
KOI_628.01,0.118,14.485882,0
KOI_629.01,0.249,40.69944,0
KOI_99.01,1.234,579.931,0
KOI_632.01,0.071,7.238519,0
KOI_633.01,0.605,161.479,0
KOI_3014.01,0.39,86.1151,0
KOI_3015.01,0.047,3.614599,0
KOI_3017.01,0.035,2.462885,0
KOI_3019.01,0.048,4.179393,0
KOI_3020.01,0.1,10.91919,0
KOI_3022.01,0.038,2.762634,0
KOI_3022.02,0.057,5.053618,0
KOI_339.01,0.032,1.9803619,0
KOI_339.02,0.112,12.83404,0
KOI_340.01,0.169,23.673188,0
KOI_341.01,0.072,7.170732,0
KOI_341.02,0.054,4.69964,0
KOI_344.01,0.226,39.30924,0
KOI_345.01,0.171,29.88571,0
KOI_346.01,0.1,12.924909,0
KOI_348.01,0.161,28.511096,0
KOI_349.01,0.113,14.386786,0
KOI_350.01,0.109,12.991603,0
KOI_507.01,0.127,18.492336,0
KOI_82.04,0.067,7.07134,0
KOI_647.01,0.062,5.169487,0
KOI_649.01,0.167,23.44955,0
KOI_102.01,0.029,1.7351365,0
KOI_650.01,0.093,11.954776,0
KOI_652.01,0.113,16.080672,0
KOI_3026.01,0.044,3.515763,0
KOI_3027.01,0.06,6.070332,0
KOI_3029.01,0.13,18.97621,0
KOI_3029.02,0.063,6.347232,0
KOI_3031.01,0.074,7.648001,0
KOI_3034.01,0.158,31.02101,0
KOI_351.01,0.98,331.643,0
KOI_351.02,0.724,210.59659,0
KOI_351.03,0.312,59.73716,0
KOI_353.01,0.614,152.10452,0
KOI_353.02,0.211,30.65268,0
KOI_354.01,0.128,15.959946,0
KOI_354.02,0.076,7.378776,0
KOI_355.01,0.061,4.903349,0
KOI_356.01,0.028,1.8270813,0
KOI_512.01,0.064,6.510036,0
KOI_513.01,0.223,35.18112,0
KOI_517.01,0.037,2.7523623,0
KOI_2839.01,0.027,2.1645503,0
KOI_2840.01,0.045,3.679328,0
KOI_2840.02,0.073,7.446267,0
KOI_2841.01,0.547,159.3909,0
KOI_2842.01,0.022,1.5654088,0
KOI_2842.02,0.048,5.148921,0
KOI_2845.01,0.022,1.5740872,0
KOI_2848.01,0.115,13.787144,0
KOI_2849.01,0.06,5.959585,0
KOI_283.01,0.126,16.091941,0
KOI_3037.01,0.059,5.465488,0
KOI_3038.01,0.025,1.49515,0
KOI_3039.01,0.146,20.35045,0
KOI_3040.01,0.055,4.809999,0
KOI_3041.01,0.06,5.082937,0
KOI_3042.01,0.197,31.02554,0
KOI_3043.01,0.042,3.089423,0
KOI_3045.01,0.251,44.8686,0
KOI_361.01,0.043,3.247583,0
KOI_365.01,0.349,81.73747,0
KOI_366.01,0.379,75.112019,0
KOI_367.01,0.194,31.57868,0
KOI_368.01,0.576,110.321605,0
KOI_370.01,0.261,42.88255,0
KOI_370.02,0.172,22.95036,0
KOI_371.01,1.361,498.3928,0
KOI_372.01,0.5,125.63064,0
KOI_373.01,0.487,135.1898,0
KOI_521.01,0.094,10.160956,0
KOI_523.01,0.271,49.41243,0
KOI_523.02,0.223,36.85478,0
KOI_524.01,0.051,4.592392,0
KOI_525.01,0.097,11.531837,0
KOI_85.01,0.068,5.859933,0
KOI_526.01,0.031,2.1047142,0
KOI_2851.01,0.044,3.420638,0
KOI_2851.02,0.023,1.2393568,0
KOI_2852.01,0.015,0.675649,0
KOI_2853.01,0.022,1.4070228,0
KOI_2855.01,0.023,1.4007498,0
KOI_2856.01,0.171,25.87333,0
KOI_2857.01,0.15,20.26427,0
KOI_2857.02,0.077,7.441406,0
KOI_2859.01,0.042,3.446207,0
KOI_2859.02,0.029,2.005409,0
KOI_2859.03,0.049,4.288818,0
KOI_3048.01,0.054,4.732914,0
KOI_3049.01,0.138,22.47697,0
KOI_3050.01,0.022,1.2426408,0
KOI_3051.01,0.103,11.68242,0
KOI_3052.01,0.086,10.129652,0
KOI_3052.02,0.115,15.6113,0
KOI_3053.01,0.239,42.52146,0
KOI_3056.01,0.065,6.699662,0
KOI_374.01,0.594,172.6909,0
KOI_375.01,1.467,600,0
KOI_379.02,0.174,23.13571,0
KOI_384.01,0.059,5.08006,0
KOI_385.01,0.105,13.14494,0
KOI_530.01,0.095,10.940266,0
KOI_531.01,0.038,3.6874687,0
KOI_532.01,0.052,4.221644,0
KOI_533.01,0.118,16.549414,0
KOI_85.02,0.035,2.1549189,0
KOI_533.02,0.042,3.52467,0
KOI_535.01,0.064,5.852981,0
KOI_536.01,0.365,81.1699,0
KOI_537.01,0.04,2.82021,0
KOI_538.01,0.155,21.21711,0
KOI_2862.01,0.13,24.57537,0
KOI_2865.01,0.023,1.3115613,0
KOI_2866.01,0.024,1.2912458,0
KOI_273.01,0.098,10.573769,0
KOI_2867.02,0.124,18.94,0
KOI_2868.01,0.092,10.652797,0
KOI_2869.01,0.045,3.300426,0
KOI_2871.01,0.101,12.10001,0
KOI_3060.01,0.076,6.91311,0
KOI_3061.01,0.067,7.328505,0
KOI_3063.01,0.141,18.60503,0
KOI_3065.01,0.018,0.8963827,0
KOI_3066.01,0.151,24.22049,0
KOI_3068.01,0.044,3.916765,0
KOI_3069.01,0.23,43.1036,0
KOI_387.01,0.098,13.899645,0
KOI_388.01,0.068,6.149362,0
KOI_393.01,0.157,21.41664,0
KOI_398.01,0.25,51.846913,0
KOI_541.01,0.108,13.64625,0
KOI_85.03,0.084,8.131146,0
KOI_547.01,0.157,25.302868,0
KOI_548.01,0.158,21.30003,0
KOI_2871.02,0.059,5.363717,0
KOI_2876.01,0.053,5.195199,0
KOI_41.03,0.218,35.33314,0
KOI_274.01,0.127,15.09205,0
KOI_2877.01,0.059,5.308774,0
KOI_2878.01,0.045,3.895233,0
KOI_2882.01,0.312,75.8577898,0
KOI_2882.02,0.011,0.49339506,0
KOI_2883.01,0.088,11.954051,0
KOI_3071.01,0.158,23.95536,0
KOI_3072.01,0.15,24.33553,0
KOI_3073.01,0.071,7.409861,0
KOI_3075.01,0.051,4.76559,0
KOI_3078.01,0.042,2.986172,0
KOI_3083.01,0.092,10.183244,0
KOI_3083.02,0.067,6.232171,0
KOI_5.02,0.075,7.05186,0
KOI_403.01,0.146,21.056478,0
KOI_550.01,0.108,13.023636,0
KOI_554.01,0.047,3.6584892,0
KOI_555.01,0.044,3.70173,0
KOI_555.02,0.363,86.4926,0
KOI_557.01,0.112,15.65558,0
KOI_558.01,0.083,9.178475,0
KOI_560.01,0.152,23.67523,0
KOI_2886.01,0.018,0.8818394,0
KOI_274.02,0.167,22.79519,0
KOI_2890.01,0.086,8.9881,0
KOI_2894.01,0.09,10.310531,0
KOI_3083.03,0.081,8.29465,0
KOI_3086.01,0.608,174.7365,0
KOI_3088.01,0.045,3.484149,0
KOI_285.01,0.118,13.748778,0
KOI_3089.01,0.017,0.858548,0
KOI_3091.01,0.137,17.06766,0
KOI_409.01,0.11,13.249212,0
KOI_410.01,0.076,7.2168889,0
KOI_412.01,0.049,4.1470198,0
KOI_415.01,0.6,166.78821,0
KOI_561.01,0.056,5.378901,0
KOI_563.01,0.124,15.28462,0
KOI_564.01,0.15,21.05744,0
KOI_564.02,0.5,127.90073,0
KOI_564.03,0.067,6.217168,0
KOI_89.01,0.465,84.68895,0
KOI_566.01,0.176,25.85515,0
KOI_568.01,0.042,3.383536,0
KOI_568.02,0.033,2.359002,0
KOI_2898.01,0.173,25.38413,0
KOI_2899.01,0.061,5.772063,0
KOI_2900.01,0.232,46.15103,0
KOI_2904.01,0.127,16.35834,0
KOI_2906.01,0.119,13.9095,0
KOI_2906.02,0.57,145.8926,0
KOI_3093.01,0.188,29.60913,0
KOI_3095.01,0.045,3.423896,0
KOI_3097.01,0.109,11.92163,0
KOI_3097.02,0.075,6.802581,0
KOI_3097.03,0.088,8.7032,0
KOI_285.02,0.184,26.72428,0
KOI_3101.01,0.118,14.25624,0
KOI_3105.01,0.047,4.212186,0
KOI_3106.01,0.02,0.9689678,0
KOI_417.01,0.14,19.193091,0
KOI_419.01,0.146,20.13151,0
KOI_420.01,0.058,6.0103736,0
KOI_421.01,0.049,4.4541913,0
KOI_422.01,1.24,480,0
KOI_425.01,0.06,5.4283501,0
